model	sample_id	image_id	turn	k	ok
llava	109	14	15	1	1
llava	109	14	16	2	0
llava	109	15	14	0	0
llava	109	15	15	1	1
llava	109	16	16	0	0
llava	109	17	17	0	0
llava	109	18	18	0	1
llava	109	19	19	0	0
llava	109	20	19	0	0
qwen	0	1	10	0	1
qwen	0	1	12	1	1
qwen	0	2	8	0	0
qwen	0	2	11	1	1
qwen	0	3	1	0	1
qwen	0	3	2	1	1
qwen	0	3	3	2	1
qwen	0	3	9	3	1
qwen	0	3	10	4	1
qwen	0	4	4	0	1
qwen	0	4	5	1	1
qwen	0	4	6	2	1
qwen	0	4	9	3	1
qwen	0	4	10	4	1
qwen	0	4	12	5	1
qwen	0	5	7	0	1
qwen	0	5	8	1	0
qwen	0	5	11	2	1
qwen	1	1	4	0	0
qwen	1	1	6	1	0
qwen	1	1	8	2	1
qwen	1	1	9	3	1
qwen	1	2	4	0	0
qwen	1	2	5	1	1
qwen	1	2	6	2	0
qwen	1	2	7	3	0
qwen	1	2	10	4	1
qwen	1	2	11	5	1
qwen	1	3	1	0	1
qwen	1	3	2	1	1
qwen	1	3	4	2	0
qwen	1	3	5	3	1
qwen	1	3	6	4	0
qwen	1	3	8	5	1
qwen	1	3	9	6	1
qwen	1	3	11	7	1
qwen	1	4	3	0	1
qwen	1	4	4	1	0
qwen	1	4	6	2	0
qwen	1	4	7	3	0
qwen	1	4	9	4	1
qwen	1	4	10	5	1
qwen	1	4	11	6	1
qwen	2	1	1	0	1
qwen	2	1	2	1	1
qwen	2	1	3	2	1
qwen	2	1	10	3	1
qwen	2	1	11	4	0
qwen	2	1	12	5	1
qwen	2	1	13	6	1
qwen	2	1	14	7	1
qwen	2	1	15	8	1
qwen	2	1	16	9	1
qwen	2	1	17	10	1
qwen	2	2	4	0	1
qwen	2	2	5	1	1
qwen	2	2	6	2	1
qwen	2	2	10	3	1
qwen	2	2	11	4	0
qwen	2	2	12	5	1
qwen	2	2	13	6	1
qwen	2	2	14	7	1
qwen	2	2	15	8	1
qwen	2	2	16	9	1
qwen	2	2	17	10	1
qwen	2	3	7	0	1
qwen	2	3	8	1	1
qwen	2	3	9	2	1
qwen	2	3	10	3	1
qwen	2	3	11	4	0
qwen	2	3	12	5	1
qwen	2	3	13	6	1
qwen	2	3	14	7	1
qwen	2	3	15	8	1
qwen	2	3	16	9	1
qwen	2	3	17	10	1
qwen	3	1	1	0	1
qwen	3	1	2	1	0
qwen	3	1	3	2	1
qwen	3	1	13	3	0
qwen	3	1	14	4	0
qwen	3	1	16	5	0
qwen	3	1	17	6	1
qwen	3	2	4	0	1
qwen	3	2	5	1	1
qwen	3	2	6	2	1
qwen	3	2	14	3	0
qwen	3	2	16	4	0
qwen	3	2	17	5	1
qwen	3	2	18	6	1
qwen	3	3	7	0	1
qwen	3	3	8	1	0
qwen	3	3	9	2	1
qwen	3	3	13	3	0
qwen	3	3	14	4	0
qwen	3	3	15	5	1
qwen	3	3	16	6	0
qwen	3	3	19	7	1
qwen	3	3	20	8	1
qwen	3	4	10	0	1
qwen	3	4	11	1	1
qwen	3	4	12	2	0
qwen	3	4	13	3	0
qwen	3	4	15	4	1
qwen	3	4	17	5	1
qwen	3	4	18	6	1
qwen	3	4	19	7	1
qwen	3	4	20	8	1
qwen	4	1	1	0	1
qwen	4	1	2	1	1
qwen	4	1	3	2	1
qwen	4	1	7	3	1
qwen	4	1	8	4	0
qwen	4	1	9	5	0
qwen	4	1	10	6	0
qwen	4	1	11	7	0
qwen	4	2	4	0	1
qwen	4	2	5	1	1
qwen	4	2	6	2	1
qwen	4	2	8	3	0
qwen	4	2	9	4	0
qwen	4	2	10	5	0
qwen	4	2	11	6	0
qwen	5	1	1	0	1
qwen	5	1	2	1	1
qwen	5	1	3	2	0
qwen	5	1	7	3	0
qwen	5	1	8	4	0
qwen	5	1	9	5	1
qwen	5	1	10	6	0
qwen	5	1	11	7	1
qwen	5	1	12	8	1
qwen	5	1	13	9	1
qwen	5	1	14	10	0
qwen	5	1	15	11	0
qwen	5	1	16	12	1
qwen	5	2	4	0	1
qwen	5	2	5	1	1
qwen	5	2	6	2	1
qwen	5	2	7	3	0
qwen	5	2	8	4	0
qwen	5	2	9	5	1
qwen	5	2	10	6	0
qwen	5	2	11	7	1
qwen	5	2	12	8	1
qwen	5	2	13	9	1
qwen	5	2	14	10	0
qwen	5	2	15	11	0
qwen	5	2	16	12	1
qwen	6	1	1	0	1
qwen	6	1	2	1	1
qwen	6	1	3	2	0
qwen	6	1	7	3	0
qwen	6	1	8	4	0
qwen	6	1	9	5	0
qwen	6	1	10	6	0
qwen	6	1	11	7	0
qwen	6	1	12	8	0
qwen	6	1	13	9	1
qwen	6	1	14	10	0
qwen	6	1	15	11	0
qwen	6	2	4	0	1
qwen	6	2	5	1	1
qwen	6	2	6	2	1
qwen	6	2	7	3	0
qwen	6	2	8	4	0
qwen	6	2	9	5	0
qwen	6	2	10	6	0
qwen	6	2	11	7	0
qwen	6	2	12	8	0
qwen	6	2	13	9	1
qwen	6	2	14	10	0
qwen	6	2	15	11	0
qwen	7	1	1	0	1
qwen	7	1	2	1	1
qwen	7	1	3	2	1
qwen	7	1	7	3	0
qwen	7	1	8	4	0
qwen	7	1	9	5	1
qwen	7	1	10	6	1
qwen	7	1	11	7	0
qwen	7	1	12	8	0
qwen	7	1	13	9	0
qwen	7	1	14	10	1
qwen	7	1	15	11	1
qwen	7	1	16	12	0
qwen	7	2	4	0	1
qwen	7	2	5	1	1
qwen	7	2	6	2	0
qwen	7	2	7	3	0
qwen	7	2	8	4	0
qwen	7	2	9	5	1
qwen	7	2	10	6	1
qwen	7	2	11	7	0
qwen	7	2	12	8	0
qwen	7	2	13	9	0
qwen	7	2	14	10	1
qwen	7	2	15	11	1
qwen	7	2	16	12	0
qwen	8	1	1	0	1
qwen	8	1	2	1	1
qwen	8	1	3	2	1
qwen	8	1	13	3	0
qwen	8	1	15	4	0
qwen	8	1	17	5	0
qwen	8	1	18	6	1
qwen	8	1	20	7	1
qwen	8	2	4	0	1
qwen	8	2	5	1	1
qwen	8	2	6	2	1
qwen	8	2	14	3	0
qwen	8	2	15	4	0
qwen	8	2	17	5	0
qwen	8	2	18	6	1
qwen	8	2	19	7	1
qwen	8	3	7	0	1
qwen	8	3	8	1	1
qwen	8	3	9	2	1
qwen	8	3	14	3	0
qwen	8	3	16	4	0
qwen	8	3	19	5	1
qwen	8	3	20	6	1
qwen	8	4	10	0	1
qwen	8	4	11	1	1
qwen	8	4	12	2	1
qwen	8	4	13	3	0
qwen	8	4	15	4	0
qwen	8	4	16	5	0
qwen	8	4	17	6	0
qwen	8	4	20	7	1
qwen	9	1	1	0	1
qwen	9	1	2	1	1
qwen	9	1	3	2	1
qwen	9	1	7	3	0
qwen	9	1	8	4	0
qwen	9	2	4	0	1
qwen	9	2	5	1	1
qwen	9	2	6	2	1
qwen	9	2	7	3	0
qwen	9	2	8	4	0
qwen	10	1	1	0	1
qwen	10	1	2	1	1
qwen	10	1	3	2	1
qwen	10	1	7	3	1
qwen	10	1	8	4	1
qwen	10	1	9	5	1
qwen	10	1	10	6	1
qwen	10	1	11	7	1
qwen	10	1	12	8	0
qwen	10	1	13	9	0
qwen	10	1	14	10	1
qwen	10	1	15	11	1
qwen	10	1	16	12	1
qwen	10	2	4	0	1
qwen	10	2	5	1	1
qwen	10	2	6	2	1
qwen	10	2	7	3	1
qwen	10	2	8	4	1
qwen	10	2	9	5	1
qwen	10	2	10	6	1
qwen	10	2	11	7	1
qwen	10	2	12	8	0
qwen	10	2	13	9	0
qwen	10	2	14	10	1
qwen	10	2	15	11	1
qwen	10	2	16	12	1
qwen	11	1	1	0	1
qwen	11	1	2	1	0
qwen	11	1	3	2	1
qwen	11	1	7	3	0
qwen	11	1	8	4	1
qwen	11	1	9	5	1
qwen	11	1	10	6	0
qwen	11	1	11	7	1
qwen	11	1	12	8	0
qwen	11	1	13	9	0
qwen	11	1	14	10	1
qwen	11	1	15	11	1
qwen	11	1	16	12	0
qwen	11	2	4	0	1
qwen	11	2	5	1	1
qwen	11	2	6	2	1
qwen	11	2	7	3	0
qwen	11	2	8	4	1
qwen	11	2	9	5	1
qwen	11	2	10	6	0
qwen	11	2	11	7	1
qwen	11	2	12	8	0
qwen	11	2	13	9	0
qwen	11	2	14	10	1
qwen	11	2	15	11	1
qwen	11	2	16	12	0
qwen	12	1	1	0	1
qwen	12	1	2	1	1
qwen	12	1	3	2	1
qwen	12	1	7	3	0
qwen	12	1	8	4	1
qwen	12	1	9	5	0
qwen	12	1	10	6	0
qwen	12	1	11	7	0
qwen	12	1	12	8	0
qwen	12	1	13	9	1
qwen	12	1	14	10	0
qwen	12	1	15	11	0
qwen	12	2	4	0	1
qwen	12	2	5	1	0
qwen	12	2	6	2	1
qwen	12	2	7	3	0
qwen	12	2	9	4	0
qwen	12	2	10	5	0
qwen	12	2	11	6	0
qwen	12	2	12	7	0
qwen	12	2	14	8	0
qwen	12	2	15	9	0
qwen	13	1	1	0	1
qwen	13	1	2	1	1
qwen	13	1	3	2	1
qwen	13	1	14	3	0
qwen	13	1	15	4	0
qwen	13	1	17	5	0
qwen	13	1	18	6	0
qwen	13	2	4	0	1
qwen	13	2	5	1	1
qwen	13	2	6	2	1
qwen	13	2	16	3	1
qwen	13	2	18	4	0
qwen	13	3	7	0	1
qwen	13	3	8	1	1
qwen	13	3	9	2	1
qwen	13	3	13	3	0
qwen	13	3	16	4	1
qwen	13	3	18	5	0
qwen	13	4	10	0	1
qwen	13	4	11	1	1
qwen	13	4	12	2	1
qwen	13	4	13	3	0
qwen	13	4	14	4	0
qwen	13	4	15	5	0
qwen	13	4	16	6	1
qwen	13	4	17	7	0
qwen	14	1	1	0	1
qwen	14	1	2	1	1
qwen	14	1	3	2	1
qwen	14	1	4	3	0
qwen	14	1	5	4	0
qwen	14	1	6	5	0
qwen	14	1	7	6	1
qwen	14	1	8	7	0
qwen	14	1	9	8	0
qwen	14	1	10	9	0
qwen	14	1	11	10	1
qwen	14	1	12	11	1
qwen	14	1	13	12	1
qwen	14	2	4	0	0
qwen	14	2	5	1	0
qwen	14	2	6	2	0
qwen	14	2	7	3	1
qwen	14	2	8	4	0
qwen	14	2	9	5	0
qwen	14	2	10	6	0
qwen	14	2	11	7	1
qwen	14	2	12	8	1
qwen	14	2	13	9	1
qwen	15	1	1	0	0
qwen	15	1	2	1	1
qwen	15	1	3	2	1
qwen	15	1	13	3	1
qwen	15	1	15	4	0
qwen	15	1	16	5	0
qwen	15	1	17	6	1
qwen	15	1	20	7	0
qwen	15	2	4	0	1
qwen	15	2	5	1	1
qwen	15	2	6	2	1
qwen	15	2	13	3	1
qwen	15	2	14	4	0
qwen	15	2	17	5	1
qwen	15	2	19	6	1
qwen	15	3	7	0	0
qwen	15	3	8	1	0
qwen	15	3	9	2	0
qwen	15	3	13	3	1
qwen	15	3	15	4	0
qwen	15	3	18	5	0
qwen	15	3	20	6	0
qwen	15	4	10	0	0
qwen	15	4	11	1	0
qwen	15	4	12	2	1
qwen	15	4	13	3	1
qwen	15	4	14	4	0
qwen	15	4	15	5	0
qwen	15	4	16	6	0
qwen	15	4	18	7	0
qwen	15	4	19	8	1
qwen	16	1	1	0	1
qwen	16	1	2	1	1
qwen	16	1	3	2	1
qwen	16	1	7	3	1
qwen	16	1	8	4	1
qwen	16	1	9	5	0
qwen	16	1	10	6	1
qwen	16	1	11	7	1
qwen	16	1	12	8	1
qwen	16	1	13	9	0
qwen	16	1	14	10	1
qwen	16	1	15	11	0
qwen	16	1	16	12	0
qwen	16	2	4	0	1
qwen	16	2	5	1	1
qwen	16	2	6	2	1
qwen	16	2	7	3	1
qwen	16	2	8	4	1
qwen	16	2	9	5	0
qwen	16	2	10	6	1
qwen	16	2	11	7	1
qwen	16	2	12	8	1
qwen	16	2	13	9	0
qwen	16	2	14	10	1
qwen	16	2	15	11	0
qwen	16	2	16	12	0
qwen	17	1	1	0	1
qwen	17	1	2	1	1
qwen	17	1	3	2	1
qwen	17	1	7	3	0
qwen	17	1	8	4	0
qwen	17	1	9	5	0
qwen	17	1	10	6	0
qwen	17	1	11	7	1
qwen	17	1	12	8	1
qwen	17	1	13	9	0
qwen	17	1	14	10	1
qwen	17	1	15	11	1
qwen	17	1	16	12	1
qwen	17	1	17	13	1
qwen	17	1	18	14	1
qwen	17	2	4	0	1
qwen	17	2	5	1	1
qwen	17	2	6	2	1
qwen	17	2	7	3	0
qwen	17	2	8	4	0
qwen	17	2	9	5	0
qwen	17	2	10	6	0
qwen	17	2	11	7	1
qwen	17	2	12	8	1
qwen	17	2	13	9	0
qwen	17	2	14	10	1
qwen	17	2	15	11	1
qwen	17	2	16	12	1
qwen	17	2	17	13	1
qwen	17	2	18	14	1
qwen	18	1	1	0	1
qwen	18	1	2	1	0
qwen	18	1	3	2	0
qwen	18	1	10	3	0
qwen	18	1	11	4	1
qwen	18	1	12	5	0
qwen	18	1	13	6	0
qwen	18	1	14	7	1
qwen	18	1	15	8	0
qwen	18	1	16	9	0
qwen	18	2	4	0	0
qwen	18	2	5	1	1
qwen	18	2	6	2	1
qwen	18	2	10	3	0
qwen	18	2	11	4	1
qwen	18	2	12	5	0
qwen	18	2	13	6	0
qwen	18	2	14	7	1
qwen	18	2	15	8	0
qwen	18	2	16	9	0
qwen	18	3	7	0	1
qwen	18	3	8	1	1
qwen	18	3	9	2	1
qwen	18	3	10	3	0
qwen	18	3	11	4	1
qwen	18	3	12	5	0
qwen	18	3	13	6	0
qwen	18	3	14	7	1
qwen	18	3	15	8	0
qwen	18	3	16	9	0
qwen	19	1	1	0	0
qwen	19	1	2	1	0
qwen	19	1	3	2	1
qwen	19	1	4	3	1
qwen	19	1	5	4	1
qwen	19	1	6	5	1
qwen	19	1	7	6	1
qwen	19	1	8	7	0
qwen	19	1	9	8	1
qwen	19	1	10	9	0
qwen	19	2	1	0	0
qwen	19	2	2	1	0
qwen	19	2	3	2	1
qwen	19	2	4	3	1
qwen	19	2	5	4	1
qwen	19	2	6	5	1
qwen	19	2	7	6	1
qwen	19	2	8	7	0
qwen	19	2	9	8	1
qwen	19	2	10	9	0
qwen	20	1	1	0	1
qwen	20	1	2	1	1
qwen	20	1	3	2	0
qwen	20	1	10	3	0
qwen	20	1	11	4	0
qwen	20	1	12	5	0
qwen	20	1	13	6	0
qwen	20	1	14	7	0
qwen	20	1	15	8	0
qwen	20	1	16	9	1
qwen	20	1	17	10	1
qwen	20	1	18	11	0
qwen	20	1	19	12	0
qwen	20	2	4	0	1
qwen	20	2	5	1	0
qwen	20	2	6	2	1
qwen	20	2	10	3	0
qwen	20	2	11	4	0
qwen	20	2	12	5	0
qwen	20	2	13	6	0
qwen	20	2	14	7	0
qwen	20	2	15	8	0
qwen	20	2	16	9	1
qwen	20	2	17	10	1
qwen	20	2	19	11	0
qwen	20	3	7	0	1
qwen	20	3	8	1	1
qwen	20	3	9	2	1
qwen	20	3	10	3	0
qwen	20	3	11	4	0
qwen	20	3	12	5	0
qwen	20	3	13	6	0
qwen	20	3	14	7	0
qwen	20	3	15	8	0
qwen	20	3	16	9	1
qwen	20	3	17	10	1
qwen	20	3	18	11	0
qwen	20	3	19	12	0
qwen	21	1	1	0	1
qwen	21	1	2	1	1
qwen	21	1	3	2	1
qwen	21	1	7	3	0
qwen	21	1	8	4	0
qwen	21	1	9	5	0
qwen	21	1	10	6	0
qwen	21	1	11	7	0
qwen	21	1	12	8	0
qwen	21	1	13	9	0
qwen	21	1	14	10	1
qwen	21	1	15	11	1
qwen	21	1	16	12	1
qwen	21	2	4	0	1
qwen	21	2	5	1	1
qwen	21	2	6	2	1
qwen	21	2	7	3	0
qwen	21	2	8	4	0
qwen	21	2	9	5	0
qwen	21	2	10	6	0
qwen	21	2	11	7	0
qwen	21	2	12	8	0
qwen	21	2	13	9	0
qwen	21	2	14	10	1
qwen	21	2	15	11	1
qwen	21	2	16	12	1
qwen	22	1	1	0	0
qwen	22	1	2	1	1
qwen	22	1	3	2	1
qwen	22	1	7	3	0
qwen	22	1	8	4	0
qwen	22	1	9	5	0
qwen	22	1	10	6	1
qwen	22	1	11	7	0
qwen	22	1	12	8	0
qwen	22	1	13	9	1
qwen	22	1	14	10	0
qwen	22	1	15	11	0
qwen	22	1	16	12	1
qwen	22	2	4	0	1
qwen	22	2	5	1	1
qwen	22	2	6	2	1
qwen	22	2	7	3	0
qwen	22	2	8	4	0
qwen	22	2	9	5	0
qwen	22	2	10	6	1
qwen	22	2	11	7	0
qwen	22	2	12	8	0
qwen	22	2	13	9	1
qwen	22	2	14	10	0
qwen	22	2	15	11	0
qwen	22	2	16	12	1
qwen	23	1	1	0	1
qwen	23	1	2	1	1
qwen	23	1	3	2	1
qwen	23	1	10	3	0
qwen	23	1	11	4	0
qwen	23	1	12	5	0
qwen	23	1	13	6	0
qwen	23	1	14	7	0
qwen	23	1	15	8	1
qwen	23	1	16	9	0
qwen	23	1	17	10	1
qwen	23	1	18	11	1
qwen	23	1	19	12	0
qwen	23	2	4	0	1
qwen	23	2	5	1	1
qwen	23	2	6	2	1
qwen	23	2	10	3	0
qwen	23	2	11	4	0
qwen	23	2	12	5	0
qwen	23	2	13	6	0
qwen	23	2	14	7	0
qwen	23	2	15	8	1
qwen	23	2	16	9	0
qwen	23	2	17	10	1
qwen	23	2	18	11	1
qwen	23	2	19	12	0
qwen	23	3	7	0	1
qwen	23	3	8	1	1
qwen	23	3	9	2	1
qwen	23	3	10	3	0
qwen	23	3	11	4	0
qwen	23	3	12	5	0
qwen	23	3	13	6	0
qwen	23	3	14	7	0
qwen	23	3	15	8	1
qwen	23	3	16	9	0
qwen	23	3	17	10	1
qwen	23	3	18	11	1
qwen	23	3	19	12	0
qwen	24	1	1	0	0
qwen	24	1	2	1	0
qwen	24	1	3	2	1
qwen	24	1	4	3	0
qwen	24	1	5	4	0
qwen	24	1	6	5	0
qwen	24	1	7	6	0
qwen	24	1	8	7	1
qwen	24	1	9	8	1
qwen	24	1	10	9	1
qwen	24	2	1	0	0
qwen	24	2	2	1	0
qwen	24	2	3	2	1
qwen	24	2	4	3	0
qwen	24	2	5	4	0
qwen	24	2	6	5	0
qwen	24	2	7	6	0
qwen	24	2	8	7	1
qwen	24	2	9	8	1
qwen	24	2	10	9	1
qwen	25	1	1	0	1
qwen	25	1	8	1	1
qwen	25	2	2	0	1
qwen	25	2	3	1	1
qwen	25	2	4	2	1
qwen	25	2	8	3	1
qwen	25	3	5	0	1
qwen	25	3	6	1	0
qwen	25	3	7	2	1
qwen	25	3	8	3	1
qwen	26	1	1	0	1
qwen	26	1	2	1	1
qwen	26	1	3	2	1
qwen	26	1	7	3	0
qwen	26	1	8	4	0
qwen	26	1	9	5	0
qwen	26	1	10	6	0
qwen	26	1	11	7	0
qwen	26	1	12	8	0
qwen	26	1	13	9	0
qwen	26	2	4	0	1
qwen	26	2	5	1	1
qwen	26	2	6	2	1
qwen	26	2	7	3	0
qwen	26	2	8	4	0
qwen	26	2	9	5	0
qwen	26	2	10	6	0
qwen	26	2	11	7	0
qwen	26	2	12	8	0
qwen	26	2	13	9	0
qwen	26	3	7	0	0
qwen	26	3	8	1	0
qwen	26	3	9	2	0
qwen	26	3	10	3	0
qwen	26	3	11	4	0
qwen	26	3	12	5	0
qwen	26	3	13	6	0
qwen	27	1	1	0	1
qwen	27	1	2	1	0
qwen	27	1	3	2	1
qwen	27	1	7	3	0
qwen	27	1	8	4	0
qwen	27	1	9	5	0
qwen	27	1	10	6	0
qwen	27	1	11	7	1
qwen	27	1	12	8	0
qwen	27	1	13	9	1
qwen	27	1	14	10	0
qwen	27	1	15	11	0
qwen	27	1	16	12	0
qwen	27	1	17	13	0
qwen	27	1	18	14	1
qwen	27	2	4	0	1
qwen	27	2	5	1	1
qwen	27	2	6	2	1
qwen	27	2	7	3	0
qwen	27	2	8	4	0
qwen	27	2	9	5	0
qwen	27	2	10	6	0
qwen	27	2	11	7	1
qwen	27	2	12	8	0
qwen	27	2	13	9	1
qwen	27	2	14	10	0
qwen	27	2	15	11	0
qwen	27	2	16	12	0
qwen	27	2	17	13	0
qwen	27	2	18	14	1
qwen	28	1	1	0	1
qwen	28	1	2	1	1
qwen	28	1	3	2	1
qwen	28	1	16	3	0
qwen	28	1	20	4	0
qwen	28	2	4	0	1
qwen	28	2	5	1	1
qwen	28	2	6	2	0
qwen	28	2	17	3	0
qwen	28	2	18	4	1
qwen	28	3	7	0	1
qwen	28	3	8	1	1
qwen	28	3	9	2	1
qwen	28	3	16	3	0
qwen	28	3	18	4	1
qwen	28	3	19	5	1
qwen	28	4	10	0	1
qwen	28	4	11	1	1
qwen	28	4	12	2	1
qwen	28	4	17	3	0
qwen	28	4	18	4	1
qwen	28	4	19	5	1
qwen	28	5	13	0	1
qwen	28	5	14	1	1
qwen	28	5	15	2	1
qwen	28	5	17	3	0
qwen	28	5	19	4	1
qwen	28	5	20	5	0
qwen	29	1	1	0	0
qwen	29	1	2	1	1
qwen	29	1	3	2	0
qwen	29	1	4	3	1
qwen	29	1	5	4	1
qwen	29	1	6	5	1
qwen	29	1	7	6	1
qwen	29	1	8	7	1
qwen	29	1	9	8	1
qwen	29	1	10	9	1
qwen	29	2	1	0	0
qwen	29	2	2	1	1
qwen	29	2	3	2	0
qwen	29	2	4	3	1
qwen	29	2	5	4	1
qwen	29	2	6	5	1
qwen	29	2	7	6	1
qwen	29	2	8	7	1
qwen	29	2	9	8	1
qwen	29	2	10	9	1
qwen	30	1	1	0	0
qwen	30	1	2	1	1
qwen	30	1	3	2	1
qwen	30	1	8	3	0
qwen	30	1	10	4	0
qwen	30	1	11	5	1
qwen	30	1	12	6	1
qwen	30	2	4	0	0
qwen	30	2	8	1	0
qwen	30	2	9	2	1
qwen	30	2	11	3	1
qwen	30	2	12	4	1
qwen	30	2	13	5	1
qwen	30	3	5	0	1
qwen	30	3	6	1	1
qwen	30	3	7	2	1
qwen	30	3	8	3	0
qwen	30	3	9	4	1
qwen	30	3	10	5	0
qwen	30	3	12	6	1
qwen	30	3	13	7	1
qwen	31	1	1	0	1
qwen	31	1	13	1	0
qwen	31	1	16	2	0
qwen	31	2	1	0	1
qwen	31	2	2	1	1
qwen	31	2	3	2	1
qwen	31	2	14	3	0
qwen	31	3	4	0	0
qwen	31	3	5	1	1
qwen	31	3	6	2	1
qwen	31	3	15	3	0
qwen	31	3	16	4	0
qwen	31	3	17	5	1
qwen	31	4	7	0	1
qwen	31	4	8	1	1
qwen	31	4	9	2	1
qwen	31	4	15	3	0
qwen	31	4	17	4	1
qwen	31	5	10	0	1
qwen	31	5	11	1	0
qwen	31	5	12	2	1
qwen	31	5	13	3	0
qwen	31	5	14	4	0
qwen	31	5	15	5	0
qwen	31	5	16	6	0
qwen	32	1	1	0	1
qwen	32	1	2	1	1
qwen	32	1	3	2	1
qwen	32	1	16	3	0
qwen	32	1	19	4	0
qwen	32	2	4	0	1
qwen	32	2	5	1	0
qwen	32	2	6	2	1
qwen	32	2	16	3	0
qwen	32	2	17	4	0
qwen	32	2	18	5	1
qwen	32	3	7	0	1
qwen	32	3	8	1	1
qwen	32	3	9	2	1
qwen	32	3	17	3	0
qwen	32	3	19	4	0
qwen	32	3	20	5	1
qwen	32	4	10	0	1
qwen	32	4	11	1	1
qwen	32	4	12	2	1
qwen	32	4	17	3	0
qwen	32	4	20	4	1
qwen	32	5	13	0	1
qwen	32	5	14	1	1
qwen	32	5	15	2	1
qwen	32	5	16	3	0
qwen	32	5	19	4	0
qwen	32	5	20	5	1
qwen	33	1	1	0	1
qwen	33	1	2	1	1
qwen	33	1	3	2	1
qwen	33	1	13	3	0
qwen	33	1	14	4	1
qwen	33	1	16	5	0
qwen	33	1	17	6	0
qwen	33	1	18	7	0
qwen	33	1	20	8	0
qwen	33	2	4	0	1
qwen	33	2	5	1	1
qwen	33	2	6	2	1
qwen	33	2	13	3	0
qwen	33	2	15	4	0
qwen	33	2	16	5	0
qwen	33	2	17	6	0
qwen	33	2	18	7	0
qwen	33	2	19	8	1
qwen	33	3	7	0	1
qwen	33	3	8	1	1
qwen	33	3	9	2	1
qwen	33	3	13	3	0
qwen	33	3	15	4	0
qwen	33	3	16	5	0
qwen	33	3	18	6	0
qwen	33	3	19	7	1
qwen	33	4	10	0	0
qwen	33	4	11	1	0
qwen	33	4	12	2	1
qwen	33	4	13	3	0
qwen	33	4	14	4	1
qwen	33	4	15	5	0
qwen	33	4	16	6	0
qwen	33	4	18	7	0
qwen	33	4	20	8	0
qwen	34	1	1	0	0
qwen	34	1	2	1	0
qwen	34	1	3	2	0
qwen	34	1	4	3	0
qwen	34	1	5	4	0
qwen	34	1	6	5	1
qwen	34	1	7	6	1
qwen	34	1	8	7	0
qwen	34	1	9	8	0
qwen	34	1	10	9	0
qwen	34	2	1	0	0
qwen	34	2	2	1	0
qwen	34	2	3	2	0
qwen	34	2	4	3	0
qwen	34	2	5	4	0
qwen	34	2	6	5	1
qwen	34	2	7	6	1
qwen	34	2	8	7	0
qwen	34	2	9	8	0
qwen	34	2	10	9	0
qwen	35	1	1	0	1
qwen	35	1	2	1	1
qwen	35	1	6	2	0
qwen	35	1	7	3	0
qwen	35	1	8	4	0
qwen	35	1	9	5	0
qwen	35	1	10	6	0
qwen	35	1	11	7	0
qwen	35	1	12	8	0
qwen	35	1	13	9	0
qwen	35	1	14	10	0
qwen	35	1	15	11	0
qwen	35	2	3	0	1
qwen	35	2	4	1	1
qwen	35	2	5	2	1
qwen	35	2	6	3	0
qwen	35	2	7	4	0
qwen	35	2	8	5	0
qwen	35	2	9	6	0
qwen	35	2	10	7	0
qwen	35	2	11	8	0
qwen	35	2	12	9	0
qwen	35	2	13	10	0
qwen	35	2	14	11	0
qwen	35	2	15	12	0
qwen	36	1	1	0	0
qwen	36	1	2	1	0
qwen	36	1	3	2	0
qwen	36	1	4	3	1
qwen	36	1	5	4	1
qwen	36	1	6	5	0
qwen	36	1	7	6	1
qwen	36	1	8	7	0
qwen	36	1	9	8	1
qwen	36	1	10	9	0
qwen	36	2	1	0	0
qwen	36	2	2	1	0
qwen	36	2	3	2	0
qwen	36	2	4	3	1
qwen	36	2	5	4	1
qwen	36	2	6	5	0
qwen	36	2	7	6	1
qwen	36	2	8	7	0
qwen	36	2	9	8	1
qwen	36	2	10	9	0
qwen	37	1	1	0	1
qwen	37	1	2	1	1
qwen	37	1	3	2	1
qwen	37	1	14	3	0
qwen	37	1	15	4	1
qwen	37	1	19	5	0
qwen	37	1	20	6	1
qwen	37	2	4	0	1
qwen	37	2	14	1	0
qwen	37	2	16	2	1
qwen	37	2	18	3	1
qwen	37	3	5	0	0
qwen	37	3	6	1	0
qwen	37	3	7	2	1
qwen	37	3	15	3	1
qwen	37	3	17	4	1
qwen	37	3	20	5	1
qwen	37	4	8	0	1
qwen	37	4	9	1	1
qwen	37	4	10	2	1
qwen	37	4	14	3	0
qwen	37	4	16	4	1
qwen	37	4	18	5	1
qwen	37	5	11	0	1
qwen	37	5	12	1	1
qwen	37	5	13	2	1
qwen	37	5	16	3	1
qwen	37	5	17	4	1
qwen	37	5	19	5	0
qwen	37	5	20	6	1
qwen	38	1	1	0	0
qwen	38	1	2	1	0
qwen	38	1	3	2	1
qwen	38	1	4	3	0
qwen	38	1	5	4	1
qwen	38	1	6	5	0
qwen	38	1	7	6	0
qwen	38	1	8	7	1
qwen	38	1	9	8	1
qwen	38	1	10	9	1
qwen	38	2	1	0	0
qwen	38	2	2	1	0
qwen	38	2	3	2	1
qwen	38	2	4	3	0
qwen	38	2	5	4	1
qwen	38	2	6	5	0
qwen	38	2	7	6	0
qwen	38	2	8	7	1
qwen	38	2	9	8	1
qwen	38	2	10	9	1
qwen	39	1	1	0	1
qwen	39	1	2	1	1
